# Matter power spectrum P(k) at redshift z=20
# for k=1.04734e-05 to 104.842 h/Mpc,
# number of wavenumbers equal to 132
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       7.022860457073e-02       3.603701916912e+01 
       7.333018959121e-02       3.447236737251e+01 
       7.641699559472e-02       3.280758975881e+01 
       7.950991500399e-02       3.105621728824e+01 
       8.262529000619e-02       2.924990720252e+01 
       8.577643711244e-02       2.743280520493e+01 
       8.897459779322e-02       2.565524420375e+01 
       9.222955666873e-02       2.396789914634e+01 
       9.555005766263e-02       2.241601020819e+01 
       9.894409227649e-02       2.103458268462e+01 
       1.024191040350e-01       1.984463978882e+01 
       1.059821362671e-01       1.885102990448e+01 
       1.096399405354e-01       1.804162499544e+01 
       1.133990570790e-01       1.738752099676e+01 
       1.172658749381e-01       1.684525336417e+01 
       1.212466770802e-01       1.636048290054e+01 
       1.253476743186e-01       1.587427969222e+01 
       1.295750308151e-01       1.533253646655e+01 
       1.339348832883e-01       1.469623945963e+01 
       1.384333556066e-01       1.395090988637e+01 
       1.430765701517e-01       1.311131195884e+01 
       1.478706571406e-01       1.221899870300e+01 
       1.528217629719e-01       1.133248244296e+01 
       1.579360585786e-01       1.051308243285e+01 
       1.632197487229e-01       9.809125296044e+00 
       1.686790831333e-01       9.243803739797e+00 
       1.743203703677e-01       8.810017860515e+00 
       1.801499952706e-01       8.471041513986e+00 
       1.861744408854e-01       8.173058627890e+00 
       1.924003156778e-01       7.855506765421e+00 
       1.988343869272e-01       7.471875847964e+00 
       2.054836211617e-01       7.014107901182e+00 
       2.123552325376e-01       6.514667504585e+00 
       2.194567401293e-01       6.027087717058e+00 
       2.267960351874e-01       5.599127001417e+00 
       2.343814595750e-01       5.255722632414e+00 
       2.422218968067e-01       4.990502559140e+00 
       2.503268774207e-01       4.766462805952e+00 
       2.587067008345e-01       4.536771873495e+00 
       2.673725763996e-01       4.273360521872e+00 
       2.763367871246e-01       3.980180147162e+00 
       2.856128805324e-01       3.688806389319e+00 
       2.952158924401e-01       3.435027885913e+00 
       3.051626111926e-01       3.229375845693e+00 
       3.154718922142e-01       3.054028299429e+00 
       3.261650358618e-01       2.880728327047e+00 
       3.372662458041e-01       2.693007692498e+00 
       3.488031909613e-01       2.501053512679e+00 
       3.608077021259e-01       2.325152262460e+00 
       3.733166457820e-01       2.174809502702e+00 
       3.863730339853e-01       2.038524199358e+00 
       4.000274529770e-01       1.901701687293e+00 
       4.143399285777e-01       1.763523277951e+00 
       4.293823999925e-01       1.634393782866e+00 
       4.452420566752e-01       1.517954035411e+00 
       4.620259246723e-01       1.407908284887e+00 
       4.798673037815e-01       1.298716539442e+00 
       4.989350181070e-01       1.194443052308e+00 
       5.194470707518e-01       1.097720536013e+00 
       5.416914282095e-01       1.003646979612e+00 
       5.660588009222e-01       9.124225195173e-01 
       5.930965292474e-01       8.252209721873e-01 
       6.236015761098e-01       7.396499215356e-01 
       6.587904759309e-01       6.559103072390e-01 
       7.006315492567e-01       5.724871082448e-01 
       7.525461085526e-01       4.883689427429e-01 
       8.210079805222e-01       4.017018570993e-01 
       9.193237378563e-01       3.108219320645e-01 
       1.074684017807e+00       2.171184557099e-01 
       1.322179872275e+00       1.338026221262e-01 
       1.661679345586e+00       7.771627062936e-02 
       2.091875610101e+00       4.455294319965e-02 
       2.633515157138e+00       2.532973390085e-02 
       3.315399153555e+00       1.429378338463e-02 
       4.173840244652e+00       8.011527703818e-03 
       5.254553548761e+00       4.462789466359e-03 
       6.615090990169e+00       2.471965928747e-03 
       8.327906148854e+00       1.362187275293e-03 
       1.048421267783e+01       7.470840248294e-04 
       1.319884176277e+01       4.079442633210e-04 
       1.661635730141e+01       2.218559449014e-04 
       2.091875445819e+01       1.201991934791e-04 
       2.633515157050e+01       6.489319886149e-05 
       3.315399153555e+01       3.491617878321e-05 
       4.173840244652e+01       1.872641420263e-05 
       5.254553548761e+01       1.001139900193e-05 
       6.615090990169e+01       5.334785824995e-06 
       8.327906148854e+01       2.832869652921e-06 
       1.048421267783e+02       1.498389126538e-06 
