# Matter power spectrum P(k) at redshift z=0
# for k=1.04734e-05 to 104.842 h/Mpc,
# number of wavenumbers equal to 132
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.632197487229e-01       2.660072406138e+03 
       1.686790831333e-01       2.506741564528e+03 
       1.743203703677e-01       2.389160075964e+03 
       1.801499952706e-01       2.297174423466e+03 
       1.861744408854e-01       2.216438331958e+03 
       1.924003156778e-01       2.130325996965e+03 
       1.988343869272e-01       2.026288269988e+03 
       2.054836211617e-01       1.902079969041e+03 
       2.123552325376e-01       1.766637568118e+03 
       2.194567401293e-01       1.634435763624e+03 
       2.267960351874e-01       1.518376438278e+03 
       2.343814595750e-01       1.425247653631e+03 
       2.422218968067e-01       1.353341808204e+03 
       2.503268774207e-01       1.292571399737e+03 
       2.587067008345e-01       1.230257571157e+03 
       2.673725763996e-01       1.158847066886e+03 
       2.763367871246e-01       1.079350513433e+03 
       2.856128805324e-01       1.000369097801e+03 
       2.952158924401e-01       9.315295889368e+02 
       3.051626111926e-01       8.757759668993e+02 
       3.154718922142e-01       8.281826218327e+02 
       3.261650358618e-01       7.811888021406e+02 
       3.372662458041e-01       7.302795901451e+02 
       3.488031909613e-01       6.782442128754e+02 
       3.608077021259e-01       6.305524725548e+02 
       3.733166457820e-01       5.897787469762e+02 
       3.863730339853e-01       5.528194342104e+02 
       4.000274529770e-01       5.157070021787e+02 
       4.143399285777e-01       4.782424755706e+02 
       4.293823999925e-01       4.432254189019e+02 
       4.452420566752e-01       4.116488329734e+02 
       4.620259246723e-01       3.817918381260e+02 
       4.798673037815e-01       3.521961033406e+02 
       4.989350181070e-01       3.239197675866e+02 
       5.194470707518e-01       2.976898413459e+02 
       5.416914282095e-01       2.721767837223e+02 
       5.660588009222e-01       2.474388076261e+02 
       5.930965292474e-01       2.237908945975e+02 
       6.236015761098e-01       2.005858843726e+02 
       6.587904759309e-01       1.778765015505e+02 
       7.006315492567e-01       1.552524177691e+02 
       7.525461085526e-01       1.324404633449e+02 
       8.210079805222e-01       1.089372157862e+02 
       9.193237378563e-01       8.429151875290e+01 
       1.074684017807e+00       5.888013185216e+01 
       1.322179872275e+00       3.628573608565e+01 
       1.661679345586e+00       2.107463262218e+01 
       2.091875610101e+00       1.208227796260e+01 
       2.633515157138e+00       6.868733163186e+00 
       3.315399153555e+00       3.876062914784e+00 
       4.173840244652e+00       2.172518525133e+00 
       5.254553548761e+00       1.210192343241e+00 
       6.615090990169e+00       6.702947623334e-01 
       8.327906148854e+00       3.693739448035e-01 
       1.048421267783e+01       2.025742944189e-01 
       1.319884176277e+01       1.106055310700e-01 
       1.661635730141e+01       6.014451623742e-02 
       2.091875445819e+01       3.257949595606e-02 
       2.633515157050e+01       1.758398584200e-02 
       3.315399153555e+01       9.456894090817e-03 
       4.173840244652e+01       5.068182565229e-03 
       5.254553548761e+01       2.706350457303e-03 
       6.615090990169e+01       1.439482605159e-03 
       8.327906148854e+01       7.621798555954e-04 
       1.048421267783e+02       4.012954175491e-04 
